0.000271447,0.00330718,0.000273487,0.00332411,7.89447e-005,0.00354079,-0.000172252,0.00307471,0.00214641,0.0224485,0.00115733,0.0203872,0.00208265,0.0238647,0.000169625,0.0211646,-0.00137637,0.022544,4.10455e-005,0.0199277,0.00125807,0.0225171,0.00165069,0.0224117,-0.000375236,0.00336193,5.61396e-005,0.00307899,-1.21939e-005,0.00324888,0.000229704,0.00330265,0.000461257,0.0217405,0.00622096,0.0270851,-0.00740266,0.0281977,-0.00149138,0.0210594,0.0660759,0.170427,0.0490366,0.139987,0.020099,0.194606,0.0110727,0.112212,-0.0471737,0.16096,-0.0237249,0.124235,0.0153011,0.124667,0.0312404,0.162992,-0.00324526,0.0226952,-0.00170143,0.0219385,-0.000487315,0.0207054,-0.000301924,0.0233948,-0.00467988,0.021623,0.00231928,0.0277109,-0.0106625,0.0282031,-0.00275741,0.027214,-0.0030295,0.104481,0.158127,0.267941,-0.217284,0.31553,-0.0229487,0.136366,-0.0167592,0.112558,-0.0245139,0.210446,-0.0935408,0.198379,-0.0927324,0.210583,-0.000476771,0.0207824,-0.000883556,0.0248816,-0.00433748,0.0255737,-0.00560874,0.0254024,-0.00067703,0.0035503,-0.000121989,0.00330611,-4.36183e-005,0.00342228,0.000334465,0.00380936,-0.00170499,0.0259728,0.00406069,0.0230872,-8.13924e-005,0.0273217,0.00497831,0.0250248,0.0015702,0.0232754,0.00745907,0.0265534,-0.00485199,0.0313569,0.00119354,0.0233446,0.000174015,0.00317372,0.000529276,0.00368561,-0.000638268,0.00429829,-0.000257187,0.0034272,
-0.000174737,0.00322791,0.000711912,0.00407624,-0.00119965,0.00442581,-0.000334516,0.00361331,0.00166485,0.0243957,0.0122606,0.0315337,-0.0093159,0.0353756,0.000709689,0.0242104,-0.00214983,0.0295511,0.00686198,0.02708,-0.00155813,0.03168,0.00577856,0.0275593,-0.000775137,0.00388677,2.13788e-005,0.00373436,-0.000148595,0.00380749,0.000312728,0.0041856,-0.00372005,0.0211157,0.000113098,0.0242512,-0.00539334,0.0240715,-0.00234005,0.0246467,-0.0224295,0.122662,0.0424024,0.198151,-0.119202,0.224435,-0.0296647,0.16914,-0.00725752,0.124237,0.155585,0.278089,-0.211974,0.33192,-0.0133302,0.153446,-0.00491615,0.0233967,0.00336922,0.0306686,-0.0116383,0.0316702,-0.00319235,0.030189,-0.00493493,0.0229642,-0.000735156,0.020493,-0.000430193,0.0200089,0.0022261,0.0227779,-0.026274,0.145184,-0.002928,0.118234,0.0102884,0.134705,0.0266004,0.143188,0.0360985,0.154337,0.0586053,0.150202,-0.0076002,0.199946,0.0164829,0.122838,0.000298971,0.0223933,0.00811542,0.0283324,-0.00829228,0.0311391,-0.000945338,0.0228381,-0.000517275,0.00346135,8.78822e-005,0.00293056,0.000130429,0.00322776,0.000416116,0.00333609,-0.00136658,0.0229342,0.00146217,0.0193338,0.00159817,0.0230544,0.00279391,0.0219219,0.000923331,0.0227494,0.00229925,0.0200764,0.00193803,0.024429,0.00192949,0.021313,0.000204048,0.00344975,0.000599655,0.00338958,4.95534e-005,0.00382187,0.000129942,0.00315081,
-0.00119615,0.00413506,0.000301956,0.00297459,0.000118826,0.00328157,0.00137078,0.00409839,-0.0159096,0.031708,-0.000263773,0.0221506,-0.00269449,0.0212392,0.0105142,0.0317141,-0.0084115,0.025073,0.0047814,0.0262646,-0.0072148,0.0240364,0.00265628,0.0252631,-0.000405013,0.00343484,0.00109396,0.00359205,-0.000648979,0.00360573,0.000275551,0.00309481,-0.00262929,0.0251057,0.00493001,0.0206507,0.0012243,0.0233015,0.00648826,0.0221649,-0.0690448,0.215927,0.0255626,0.112872,0.0286224,0.155722,0.133669,0.216716,-0.190238,0.285129,0.0238096,0.112164,-0.0057477,0.125238,0.214735,0.295328,-0.00577876,0.0282871,0.00800797,0.0229456,-0.0010303,0.0258745,0.0109078,0.0256414,-0.00202865,0.0215939,0.00652293,0.0227663,-0.00361775,0.021561,0.00181298,0.0182167,-0.0131898,0.127489,0.0438548,0.147991,-0.0381187,0.139614,0.00459589,0.11826,-0.110881,0.193232,-0.0272348,0.147245,-0.0202196,0.110585,0.0480226,0.194573,-0.0120236,0.0312958,0.00334163,0.0217579,-0.000512876,0.0210433,0.0121128,0.0284955,-0.000513999,0.00315279,0.00075909,0.00332796,-0.000523157,0.00314998,0.000196654,0.00292264,-0.00354767,0.0208128,0.00390241,0.0222076,-0.00380733,0.0211742,0.000664686,0.0200526,-0.0061461,0.022202,0.00029582,0.0224453,-0.00314286,0.019799,0.000319408,0.0221382,-0.00136703,0.00399236,0.000130634,0.00326999,-0.000207393,0.00285779,0.000620091,0.00359138,
9.58221e-005,0.00469609,-0.000192074,0.00452854,8.66652e-005,0.00415612,-0.000130552,0.00404341,0.00114368,0.0326873,-0.000368045,0.0306935,0.000967368,0.0288685,-0.000118376,0.027662,-0.00266477,0.0325929,-0.00226083,0.0315046,-0.00022836,0.0275938,0.000248632,0.0290679,-6.16915e-005,0.00467392,-8.52964e-006,0.00462193,-0.00013951,0.00413524,-4.01778e-005,0.00404618,0.000659044,0.032926,-0.00108995,0.0311846,0.00088721,0.0276308,-0.000452232,0.0269715,0.016492,0.226951,0.0138388,0.206399,0.00796731,0.195813,0.00675105,0.173519,-0.0334025,0.229849,-0.0375733,0.214618,0.00693852,0.168768,0.00170864,0.201771,0.000467598,0.0326915,0.000215455,0.0319667,-0.000252065,0.0282417,-0.000488229,0.0269821,-0.00010099,0.0325862,-0.000295765,0.0317899,-0.000146492,0.0279096,-0.000198063,0.0273805,0.022614,0.215148,0.000993702,0.224365,0.00104641,0.197723,-0.0201383,0.183517,-0.0262343,0.221679,-0.0416998,0.230403,6.22521e-005,0.1783,-0.0172948,0.209838,0.00136787,0.0331456,-0.000717134,0.0317031,0.00103572,0.0285706,-0.000666893,0.0273534,-4.1924e-005,0.0047216,-4.87479e-005,0.00458757,-3.02588e-005,0.00421595,-1.61778e-005,0.00411764,0.000386999,0.0325421,-0.000565259,0.0320394,-8.5496e-005,0.029336,-0.00078856,0.0287045,-0.00117333,0.0331803,-0.00328879,0.0317798,0.00110011,0.0283545,-0.000860489,0.0295857,0.000152976,0.00480836,-0.00015728,0.0045212,0.000205927,0.00420569,-4.52974e-005,0.00406554,
0.000121701,0.00329822,-0.000913369,0.00341379,-0.00010306,0.00244729,-0.000331975,0.00250396,0.0236921,0.0405398,0.00306299,0.0292875,0.0028776,0.0212516,-0.002347,0.0131592,0.0079068,0.0283257,-0.00432016,0.019036,0.00593066,0.0187591,0.00145163,0.0148277,2.15627e-005,0.00298659,-0.000436971,0.00264116,9.20639e-005,0.00223956,0.000261957,0.00235353,0.000431185,0.0245891,-0.00908387,0.0239939,0.00167378,0.0138979,-0.00168602,0.0166298,0.298223,0.406952,0.00720592,0.163074,0.0892964,0.156936,-0.00872989,0.0618418,-0.0200844,0.155079,-0.0553335,0.124864,0.0206119,0.0789348,0.0154828,0.0974974,0.0006658,0.0203971,-0.00399094,0.0186647,0.000663461,0.0135124,0.000402242,0.0141224,0.00353562,0.0277243,-0.00851343,0.0239682,0.00456278,0.0160954,0.000140677,0.0167089,0.237773,0.343332,0.0257747,0.183239,0.0553877,0.134117,-0.00879302,0.0651402,-0.0176114,0.119552,-0.0699258,0.142917,0.000595522,0.0689098,-0.0202066,0.0928399,0.00142172,0.0202659,-0.00478193,0.0192973,0.00108832,0.0132148,-0.000592169,0.013965,0.0012109,0.0044006,-0.000805068,0.00348979,0.000700218,0.00287785,1.53093e-007,0.00234413,0.0187269,0.0352768,0.00401594,0.0276259,0.00119538,0.0194337,-0.00167268,0.0127462,-0.000996168,0.018638,-0.00679857,0.0203696,-0.000722634,0.0139848,-0.00215539,0.0154652,0.000263978,0.00289192,-0.000650843,0.00281599,7.86318e-005,0.00216215,-0.000147142,0.00225257,
0.00119041,0.00389302,-0.000448991,0.00315668,0.000485252,0.00237284,4.66538e-005,0.00217484,-0.00395998,0.0332771,-0.0286501,0.0422972,0.00304458,0.0122727,-0.00377313,0.0205495,0.00208543,0.0180861,-0.0135446,0.0280557,-0.00101708,0.0120263,-0.00691488,0.0169703,0.000711218,0.00278945,-0.000113665,0.00269078,-0.000149778,0.0021379,-0.000194777,0.00181273,0.0108018,0.0273119,-0.00290865,0.0241463,0.00261435,0.0164131,-0.00202047,0.0132836,-0.012601,0.176119,-0.33088,0.419545,0.0108174,0.0600082,-0.0959017,0.159478,0.0366181,0.112838,-0.0217739,0.13289,-0.00885017,0.078423,-0.0264971,0.0749739,0.00625345,0.0197457,-0.00060349,0.0178634,0.000472032,0.0135228,-0.000871027,0.010888,0.00908615,0.0259632,-0.00669237,0.0289699,-0.000521754,0.0165907,-0.0059084,0.0160745,-0.0275239,0.16708,-0.273847,0.359232,0.00366974,0.0582579,-0.075301,0.138173,0.0487428,0.126203,-0.00407675,0.0968543,0.0168706,0.0791838,-0.00335266,0.060928,0.00728954,0.0206271,-0.00116863,0.0175731,0.00163988,0.0137017,-0.000925834,0.0108205,0.000849599,0.00369612,-0.00192501,0.00473245,4.9986e-006,0.00217555,-0.000949446,0.00281781,-0.00470921,0.0255271,-0.0223445,0.0347892,0.00155821,0.0106972,-0.00304737,0.0175717,0.00592113,0.0194827,-0.00112877,0.0151448,0.00245504,0.0135437,0.000510789,0.011391,0.000944868,0.00299031,-0.000207936,0.00256961,0.000246517,0.00215753,-7.70334e-005,0.00176348,
0.000933729,0.00322456,-0.000335386,0.00270763,0.000360465,0.00233979,-8.43624e-005,0.00198903,0.00601822,0.0214671,-0.00164518,0.0170147,0.0031718,0.0153537,0.000255276,0.0132061,-0.00437242,0.0260864,-0.0182059,0.0314527,0.00203866,0.012776,-0.00175475,0.0189364,0.000602135,0.00364137,-0.00170745,0.00447768,5.44347e-005,0.00233454,-0.000801284,0.00298791,0.007127,0.021773,-0.00171639,0.0186904,0.0021998,0.0149856,-0.0011935,0.0121335,0.0511101,0.13874,-0.00401525,0.107971,0.0220757,0.091314,-0.00428156,0.0710375,-0.0342765,0.166147,-0.231932,0.313398,0.00675973,0.0662672,-0.0692917,0.150606,0.00756523,0.024821,-0.00856953,0.0294144,-3.08817e-005,0.0174892,-0.00803491,0.0196105,0.00590017,0.0204754,-0.00117134,0.019809,-0.000186331,0.0153724,-0.00225095,0.0131285,0.0331658,0.114833,-0.0343322,0.163204,-0.0152714,0.0930633,-0.0586894,0.113254,-0.0029447,0.151761,-0.301397,0.38797,0.00856089,0.0715072,-0.138649,0.201066,0.00990641,0.0258081,-0.0037086,0.0250298,0.00188991,0.018913,-0.00466427,0.0165156,0.000572538,0.00286388,-0.000465,0.00317689,-0.000240714,0.00237521,-0.0006334,0.00244852,0.00126419,0.0194695,-0.0154456,0.0311271,-0.000765023,0.0142651,-0.00959498,0.0221288,-0.00152186,0.0304704,-0.0226206,0.0367181,0.00396563,0.0150791,-0.00400263,0.0214842,0.00113638,0.00377687,-0.000363678,0.00318841,0.000461058,0.00273754,-4.73575e-005,0.00237963,
-0.000837077,0.00361851,0.00158074,0.00435148,-0.000891553,0.00305636,2.07307e-005,0.00236948,0.00292744,0.0277691,0.01803,0.032161,-0.00160381,0.0197669,0.00216174,0.0131515,-0.00680158,0.020897,0.000203308,0.0168049,0.00052712,0.0142494,0.00233196,0.0157119,-0.000746527,0.00295652,0.000292605,0.00266946,-8.02981e-005,0.00218631,0.000170689,0.00228374,-0.00936057,0.0249587,0.00515189,0.0267482,-0.00588929,0.0171932,6.70255e-005,0.0173697,0.0125599,0.177417,0.248175,0.338964,-0.0771305,0.147944,0.010256,0.0674742,-0.0650483,0.142949,-0.0063528,0.106795,-0.00382512,0.0725377,0.0206085,0.0931187,-0.0056999,0.0203446,0.00164238,0.018514,-0.00117216,0.0133179,0.00102121,0.0143548,-0.010031,0.0251854,0.00146507,0.0224224,-0.00189666,0.0142328,0.00225044,0.0170316,-0.00209358,0.167791,0.289666,0.384267,-0.101124,0.168642,0.0127792,0.0678333,-0.050841,0.126118,0.0127474,0.152855,-0.0409031,0.101294,-0.0113455,0.0952248,-0.00483626,0.0197559,0.000932522,0.0190626,-0.00117641,0.014153,-0.000471076,0.0149086,-0.000966695,0.00349786,0.000249016,0.00299897,8.83525e-005,0.00248924,0.000328507,0.00253717,0.00165022,0.0301367,0.0216952,0.0365659,-0.00286211,0.0212861,0.00297468,0.0139902,-0.00353956,0.0200011,0.0109514,0.0279988,-0.00713112,0.0204446,-0.00110177,0.0149725,-0.000525257,0.00277277,0.000194334,0.00288405,-0.000286558,0.00243134,-0.00027107,0.0024126,
0.00101754,0.00388178,-0.000410976,0.00362893,0.000578462,0.00391479,-0.000337391,0.00343486,0.00384683,0.0295826,-0.00938542,0.0271233,0.00739717,0.0262794,-0.00292784,0.0289363,-0.00108226,0.023854,-0.0157751,0.0321426,0.00216473,0.0222622,-0.0107174,0.0335796,0.000282595,0.00313118,-0.00106142,0.00402722,-0.000153673,0.0033603,-0.00133783,0.00410008,0.0066962,0.0237375,-0.0058421,0.0306015,-0.00156481,0.0285692,-0.0122855,0.0288308,0.0160118,0.121665,-0.174839,0.285924,-0.00740513,0.143559,-0.215805,0.312497,0.0240018,0.117145,-0.0641042,0.201954,-0.0249882,0.156411,-0.129049,0.217079,0.00490496,0.0212666,-0.00220745,0.0234096,-0.000512517,0.0235644,-0.00599573,0.0222918,0.00110801,0.0218874,-0.0120898,0.0306577,-0.000596558,0.0220436,-0.0118908,0.0306407,-0.0210047,0.143913,-0.08751,0.171073,0.0213627,0.123749,-0.0472205,0.194186,0.0419982,0.144889,-0.00799618,0.116705,0.0404524,0.151475,-0.00715119,0.120714,0.00667514,0.0233608,-0.00138811,0.0200075,0.00392399,0.0228933,-0.00147064,0.0187308,-3.64209e-005,0.00340737,-0.00118164,0.00366497,0.000277233,0.00307828,-0.000405635,0.00370017,0.000909051,0.0228437,-0.00430325,0.0201019,0.0036513,0.0212034,0.000316382,0.0221566,0.00373856,0.0224926,-0.00260252,0.0192647,0.00399348,0.0221431,-0.000429782,0.0204895,0.000784301,0.00344121,-0.000322133,0.00295761,0.000512265,0.00330142,-0.000113571,0.00295938,
-0.000681939,0.00273407,1.09209e-005,0.00275388,-0.000290687,0.00219442,-0.000285336,0.00239772,-0.00304558,0.0191214,0.0109835,0.0271126,-0.00713495,0.0190577,-0.00169265,0.0141421,0.00460203,0.0322972,0.0242782,0.0389037,-0.00278668,0.0228414,0.0024478,0.0138676,-0.000909718,0.00367235,0.000253259,0.00306989,0.000160924,0.00261031,0.000360114,0.00262811,-0.00586259,0.019431,-0.000208115,0.0179211,-0.000906781,0.0128174,-0.000223836,0.0147984,-0.0456449,0.11982,0.0127031,0.135698,-0.0309515,0.0873865,-0.00922311,0.0888711,0.0147446,0.181165,0.305253,0.400692,-0.0962573,0.174129,0.011247,0.0684035,-0.00945503,0.0260826,0.00167748,0.0236351,-0.00180794,0.0156497,0.00189835,0.0180323,-0.00647561,0.0198713,0.000450079,0.0175477,-0.000857005,0.0126701,0.00125669,0.0144323,-0.0540785,0.129851,-0.00364484,0.0970142,-0.00137691,0.0699004,0.0194901,0.0867781,0.0190708,0.173846,0.249972,0.341789,-0.0777738,0.149789,0.00727539,0.068005,-0.00809537,0.0245074,0.00593908,0.028597,-0.00680006,0.019069,-0.00136407,0.0181891,-0.00083516,0.0028892,0.000121734,0.00255398,7.09656e-006,0.00210839,0.00023338,0.00231602,-0.00561873,0.0193456,9.34573e-005,0.0152756,0.0013581,0.013657,0.00246462,0.0149021,0.00324622,0.0262394,0.0177738,0.0312057,-0.00137575,0.0195088,0.0022547,0.0125414,-0.000597025,0.00346945,0.00173897,0.00441387,-0.000886377,0.00328204,-3.00192e-005,0.0023653,
